rating,title,text,timestamp,helpful_vote,verified_purchase
4,Looks ok,Works,1674837226393,0,true
3,pretty but faint,"This is an elegant-looking candle that's by no means overpowering. Compared to another candle I received recently, this is down right understated. It has a nice vanilla scent but will do best in a small room, definitely not a large, open area. If you want a hint of scent or are not a fan of strong scents, this is the candle for you.",1672764874347,0,false
1,Disappointed large Orange bags not gallon bags,"I purchased these based on their description GALLON BAGS. These orange are not gallon bags, they are 50 floz, 6 cups, not even half gallon. I will use but these are not what I wanted.  Defeated my reason for purchase !",1678758102863,1,true
3,Saw on ATK/Cooks Country so I ordered,"Not comfortable with rough texture of handle, prefer smooth finish like my other knives.  During several occasions handle was uncomfortable so when I released grip it almost slipped/turned while I was using it.  I wear gloves now. Blade is sharp. Might order 6"" one w/smooth handle.",1678506386219,0,true
1,Crumble Cup,This cup holder arrived crumbled. The lid would not fit.  Useless and not described in the ad.,1676142280691,0,true
1,Broken; repaired handle on cute mug,"I paid and was sent this repaired mug. Handle cracks and super glue is all I can say for this now trinket tray.  If broken, you should tel the customer just that and let them decide whether to buy.",1676129220051,0,true
3,To soft,"Great idea, but the material its made out of is to soft, can't lift it up with out spilling the water to put in freezer. Will be returning it,",1673068592731,0,true
3,Good hangers,"01.16.23. I was thinking of replacing but I will keep instead as I can certainly use. However, even though these hangers have that design that will supposedly keep clothes from falling off, the design does not work for clothes that have wider neckline or broad shoulders.<br />I tried to find the grips I can buy for these hangers but I didn't. They are sturdy and slim so that's pretty good.  I hope that it will not rust. Do not hang wet clothes to be sure I guess. Pictures added to give you an idea what they look like and in comparing with one of those hangers I get with dry cleaned clothes.",1673918921033,0,true
4,Runs not true to size. But still is a good pillow.,It's not true to size. Was smaller than it said. Pillow was a gift for a pillow fitting,1672933247397,0,true
3,"It’s really pretty, but many pieces came damaged",You get what you pay for I guess. It’s very pretty but lots of the edges came damaged..,1674598824097,0,true
1,waste of money,Had it less than a year and it no longer works.,1674580882150,0,true
2,Poor quality towels,These towels arrived with strings hanging off of them.,1673715350012,0,true
4,Ducky,"Very cute with those duck eyes. I've only had it a couple of days and works perfect so far. But it is a much darker, very dark blue. Its still a nice color but not the blue in the photo.",1673468236930,0,true
4,SMALLER THAN PICTURE,"This bathmat is perfectly nice, being soft and plush. However, it is MUCH smaller than what is in the picture. Make sure you carefully read the fine print as to how big this mat is. I was hoping for something much bigger.",1673114198172,1,true
4,A nice container for dry goods; spout a bit small for cereals,"I purchased this for my mother to use with her muesli, with the knowledge that the spout would probably be a bit narrow for that. Turns out it was - however, it is a very well-built container which seals out air and is easy to handle on account of its vertical ridge. Being wide-mouthed, it allows her to dip a 1/4c measuring cup in there and scoop out muesli. Alternately, she can use the corner of the container to pour some out, since it has a squarish footprint. It is small enough that even when mostly full my mother can handle it well, and it fits well in the cabinet with the other cereal boxes. It is very well built, or feels that way.<br /><br />My only complaint - aside from the spout being too small - is that it's a -little- tricky to open due to the quality of the seal, which is first rate. You need to open it using the latch, which you can do easily so long as it is sitting down on a table - it is trickier to manage if you are holding the container in one hand and trying to open it with the other.<br /><br />All in all, would recommend. If you have finer dry goods, the spout would be nice to use, and otherwise you can open it and scoop out whatever you like.",1677008997271,1,true
4,Great choice for psyllium fiber powder,"I purchased this to store my psyllium fiber powder. Previously I had just been using an old Optifiber canister, and that was suitable enough. However, though I had no evidence of there being an issue, I felt like exposure to the open air probably wasn't the best for the fiber, so I bought this. It holds the exact same amount as the  Optifiber canister, and takes up about 1.5x the shelf space while being shorter.<br /><br />Pros:<br />The build quality - of the container itself, the lid, the latch, the seal, even the hinges - are all top rate. Very happy with that. It comes with a little 1TBSP measuring scoop that snaps onto the lid, which is convenient because that's exactly the amount of powder I use per serving. The container even has a corner to it, so I can pour out the last of the fiber powder into a cup when there's too little for the scoop to collect, something that was always an issue with the canister.<br /><br />Cons:<br />The container is a ~little~ tricky to pick up. This is because, unlike some of Progressive International's other containers, this doesn't have a ridge you can you to pick it up. I have average-sized male hands, and can do it with minimal effort. If you are female, or have otherwise smaller hands, you might need to use two hands to pick it up. Only an issue if you are doing this often, like to take off a shelf.<br /><br />The container is a ~little~ tricky to open. This is more of a use case thing, but I pick up my container, open it, and scoop out the powder, and since there's no handle on top of the lid, I have to open it using the latch. Maybe that's in the design - it is certainly robust enough  for it - but so far it is a bit awkward, since the quality of the seal means you have to apply slightly more force that you would for a simple plastic door. Probably wouldn't have that issue if I was opening it while it was still resting on the shelf.<br /><br />The plastic scoop as a ~little~ tricky to take in and put out - again, because I'm holding the container, so I have to do it one-handed. I might just leave the scoop resting in the powder instead, certainly won't hurt anything.<br /><br />Conclusion<br />I like the container and am happy to have purchased it. I liked the build so much I purchased another larger variant for my  mother to keep her Muesli, so she could mix up her own. I may buy another in the future for other dried good. Most of the cons are only related to my specific use case, so if they don't apply, would recommend.",1672768287252,3,true
3,"A bit flimsy, but they work","Toss them into the dishwasher. Having 2 is handy. Definitely a good purchase if you don't already have a bench scraper. I use them to transfer chopped vegetables from the cutting board to a bowl or skillet, but they can be used to scrape sticky food off of dishes.",1675050730020,0,true
1,Sucks that it doesn't suck!,"It is basically a toy in big boy clothes, it left me nothin but sadness and woes.<br />So back, back, goes this knick knack, Ain't got the time<br />for this silly toy vac.",1676004544286,0,true
1,This was hard to assemble & is a terrible drying rack.,It is very precarious.,1676805665414,0,true
1,This was impossible to use.,I returned it.,1676803816554,0,true
2,It wrinkles.,This rug doesn't stick to the floor.,1676650418544,0,true
4,Very nice!,I just hope it doesn't chip!,1676650318630,0,true
1,They leak from the bottom.,They leak.,1674409064515,0,true
3,Works ok,The rubber gasket is very hard to get in and out when you remove it to clean,1675692377431,0,true
3,Just ok,Pretty standard.  Needed two sets because you don’t get enough in one for a party,1675522058185,0,true
3,Just ok,"Purchase this for the novelty of how it looks. Unfortunately it's a bit flimsier than I expected and assembly isn't as easy as I'd like, especially getting it to line up properly. The wood is quite soft and unevenly painted in certain spots. It's fine hanging where is it in my home but I wouldn't by another",1672715045229,0,true
4,El color no es blanco,"[[VIDEOID:ac9c814a14f2c322421253512aca0e5b]] Todo me gusto menos el color , es como crema ,no blanco  de ahí en fuera dodo está perfecto ,el tamaño  muy bueno y la calidad solo fallo el color no fue lo que esperaba",1678134205859,0,true
2,It doesn't glow,"It's a cute blanket,  but it doesn't glow in the dark.  It's really sad because that's why I bought it.",1676730636356,0,false
1,It doesn't work,It doesn't do anything at all.  What a disappointment!,1676406066141,0,true
1,Terrible,"I have used similar wrap holders before and loved it.  Unfortunately,  this one is terrible quality.  It's falling apart and looks tacky.  It's poorly made and not sturdy at all.  I plan to return it",1675858191583,0,true
2,Not sturdy enough,"I was excited about trying this.  I thought the concept was cool and it would save some space.  Unfortunately,  it's not sturdy enough.  It shakes like mad when you open or close the door knocking off the stuff on the shelves.",1673602962330,0,true
4,Highly scented,"I mainly bought this for the super cute cast iron cauldron.  It is small and compact,  but plenty big enough for incense.  The candle itself is very nice and highly scented.",1673511395553,1,true
4,One of a kind,"The soap dish  is definitely one of a kind. I can’t wait to be able to put it in my new bathroom when I move. I’m sure it will be a conversation starter! I was hoping it was a heavier not plastic soap dish, but it is plastic it looks metal to me. It looks like molten melting, metal or mercury. I like it I recommend the soap dish.",1673911261651,0,false
4,Small glass bowl,No great shakes here. Smaller sized glass footed bowl.,1673516668086,0,false
1,Nasty smell,Don’t waste your money on this! The smell of the oil is so nasty. Yuck. I do not recommend this product.,1673204546416,0,false
4,Nice lightweight throw,"This blanket is not what I thought it was going to be, but after washing it, it’s a lot nicer than when I first did this review. I gave it more stars and changed my review. This blanket is fuzzy and soft, but it’s very thin. The tassel pieces are long and thinner than the description photos or I would’ve liked them to be. I thought as an acrylic, fuzzy blanket that was soft, it would also be thick, it is not. The design is only on one side. I think of this more as a pretty couch throw for decoration purposes. Also would make a great summer blanket. All blankets can’t be thick and lofty. I do not think the page descriptions photos are an accurate representation of this item. I would recommend this item if you’re aware going in that it is not a thick, super fluffy, lofty blanket. It is a large size soft thin throw. Washes and drys well.",1673204245598,0,false
4,"Good, solid cup",The product itself has been great! Had them almost 5 years and they're still holding up strong - no leaking!<br />I do prefer the snap seal lids rather than these button push ones. But that's just personal preference!,1674755207274,0,true
4,So far as expected,Using to establish scoop size for powdered supplements,1678712802967,0,true
3,Is just foam ..no memory here,"Everything but the cheap ""memory"" foam is near perfect. Not really adjustable (negligible difference). This one will retain the heat like none other (and i have tried at least 4 other major memory foam pillow brands). The quest for the perfect pillow continues.",1674945623705,1,true
3,Gift,donated to nursing home,1673997150722,0,true
4,Love it!,Great in the summer!,1673991162163,1,true
3,Great Idea,"Just not practical.  when you pour with it on, its sloppy and you have to wipe it down everytime.",1673990985682,0,true
1,good thought,these are such a pain in the butt to use.  spend a little more and get better quality ones that are far easier,1673990853243,0,true
3,Well,Did not feel durable enough for the field.,1673899051045,0,true
3,Well,It just didnt have the right size portions for the different fruits and nuts.,1673898990250,0,true
4,Works Great,I filled the 1/2 gallon with ice (half full).  Then added cold water.  This morning the ice is melted.  It stays 68 in our room.<br /><br />UPDATE:  Customer service was great in resolving the issue!,1673020965114,0,false
4,"Great purchase, but difficult to assemble","The chair is very nice but the process of putting it together was extremely difficult. I had to get two people to help me build it.<br /><br />Very happy with my purchase though, it looks great in my living room",1674084877507,3,true
4,Nice!,This organizer was simple to put together. Sturdy once put together and I really like the fabric drawers with the wooden handles. Very nice.,1677473559357,0,true
4,OK as  simple clock,"Purchased solely as a bedside timepiece & phone charger.<br />Haven't tried any alarm functions.  Brightness control is fine.  Not that it matters to me, the thermometer is off by +10° when compared with 3 other instruments.  Probably affected by heat generated by the cell phone charger.",1678690471876,1,true
3,Dials are very hard to read,Does its job. Only complaint is the lettering on the dials is ridiculously small.,1675919156227,1,true
4,Keeps coffee hot longer than a regular cup.,It keeps coffee hot.,1672919309474,0,true
4,So far so good,This is my second one like this.  First one broke after a year at the socket.  Used about twice a month slicing eggs.  Not bad.  Does a decent job for the price.,1678052357173,0,true
4,Roomy,Roomy. Fits Queen size quilt well enough.,1678052117174,1,true
3,Lids do not close easily,Works great for deviled eggs if you plan to eat them immediately as it takes forever to get the lid to close and lock.,1677870277085,0,true
4,Worked fine,Only used once to blend deviled egg filling.  Worked great. Unfortunately I dropped the chopper while taking it out of the dishwasher and it shattered.  Not just a hairline crack but shattered.  I’ve dropped glass from a two foot height that didn’t crack but the chopper did.  So handheld blender worked fine but plastic pieces are really delicate.,1676320511500,2,true
4,Great hooks,Bought for my sons new house and spare bathroom. Limited storage. He loves them.,1674491112995,0,true
3,returned it,"I couldn't get this to stick to our stainless steel sink, so I sent it back and got one that hangs on the divider between two sinks.",1677016565401,0,true
4,cute for my coffee bar,"this took 2 people to put together, since it kept moving around as one was trying to put screws in.  Once  it was set up, it was perfect in the corner for my coffee, filters, etc.",1674523688679,0,true
3,it's ok,"Wanted to use this in our garage windows, but we had to return it b/c it wouldn't fit correctly",1673807427724,0,true
4,nice rugs,"I ordered these rugs for the sink and stove area.  They are comfortable, but in the black color, they show everything that falls on them.  Maybe a lighter color is best, but these match my accent colors in my kitchen",1673633877057,4,true
3,Nope,This one doesn't have much power. I love crushed ice and this isn't powerful enough. Pay the extra for an upgraded version.,1674695770434,0,true
3,Good for kid who is above 4yrs,"I order this water bottle for my son (3yrs) to replace the one he lost. The quality is good but the downside is if you don’t close the lid properly, it will leak and make your bag wet completely. It happened couple times since we got it. Other than that, it’s a good water bottle but recommend for the kid who is older.",1677454106154,0,true
4,LAMINATE Deluxe Extra Thick sagging Furniture Cushion Support insert Seat Saver,Could have been thicker for more support. I kept them.,1677717616438,0,true
4,"Valentine’s Day Gift -coffee Warmer with Mug set, Coffee Cup Warrmer With 2 Temperature Set.",Valentine Day Coffee Warmer With MugSet work ok.,1677716545916,0,true
2,heavy; outside gets hot,"It is esthetically pleasing and the white color is beautiful. However, it is heavy (I already have elbow tendonitis) once filled with liquid. The outside of the kettle gets very hot , be careful to not touch it accidentally.",1676488309425,0,true
1,Too small,It did not fit my phone. I was not able to return it because I passed the window of return. Wish I did not purchase. Waste if money.,1677054218507,0,true
1,Pathetically thin blanket,"Too thin, not warm at all. Poorly made. Extremely lightweight. I don't recommend it.",1676330485413,0,true
3,Good deal,These were a good deal but wish they were softer,1675146771774,0,true
4,Fits my tall boots,These fit my tall boots well but I wish they could be individual storage bags instead of a solid side by side sewn together storage bag.,1675146388246,0,false
4,Organized but takes up too much space,"The boxes are great for organizing socks, bras and undies but it takes up more space in my drawers than if the items were just folded and stacked. While you can see everything at once because there are no layers like when it’s stacked on each other you can’t fit as much in the drawers…I had to donate some socks that wouldn’t fit in the drawers because of the organizing boxes.",1675145456514,0,false
4,Clips are Small,"They didn’t work for what I needed, but they are sturdy.",1675039799726,0,true
3,Not bright enough for daytime,"I bought this for my classroom so I can see a clock in order to mark students tardy. Unfortunately, even at the brightest level, I can only see it from 10 feet away.  Even with my lights off, I still cannot read it.  I just had my eyes checked and I don't need glasses.  I have not used the alarm so I don't know if it is loud enough.",1678987915248,0,true
4,Worked great!  Cleaned our beige sofa,This little machine definitely has suction power.  I had to go over some heavily stained areas 3-5 times but it worked!  Our sofa looks brand new.  The entire couch dried in 5 hours.  The only reason I gave it 4 stars is because the length of the hose was inconvenient.  About 12 inches longer would have helped.,1678937919294,0,true
3,Not my favorite,The caps are not the best. They are useable but don’t last and are not leak proof.,1678154978064,0,true
4,I like them but not love,"I like the dual ends and they are very magnetic. Too magnetic for my arthritic hands. But they are exactly what they are supposed to be, quality is good and true as pictured just  not for me.",1678154859316,0,true
4,Would recommend,"I bought these in Oct, waited to review to see how I would like them and truly be able to say if I recommend or not. Bought on Lightning deal. Have  arthritis so assembly took longer than it should but I was able to do it. The only issue was that after assembly one of the drawers came undone. The dowels and hokes not a great match but only on one table. Used wood glue and that fixed it. I like the convenience of the plugs on top and once assembled I find them to be very sturdy. I was pleasantly surprised on how much I liked them. Would definitely recommend. With some cute lamps and baskets they look good.",1678154470033,0,true
2,it looks very difficult to assemble,"I like how it looks, but I don't think I can assemble it without breaking some parts of it.  so I rather return it before I break it.  I didn't even try to assemble it myself.  (trust me, IKEA is much easier and better design for DIY)",1673669706829,0,true
1,Utter Trash,"Got one of these in an attempt to combat the high gas prices and unusually cold California winter. The unit heats fine but won't warm a very big space on its own (maybe 200 square feet). It does work okay to maintain temperature in an already heated space.<br /><br />The controls are complete trash. There are two rotary dials one for heat out and one for three stages of power use. The heat dial is useless, it's such a small heater you'd never want it on anything less than full. The second dial may have a use but mine broke in less than a month of use!<br /><br />Within less than a month this unit is complete trash and no longer works.",1677438089736,2,true
4,These are great for protecting your counters,We have light marble counters and it's so easy to get them stained.  We were visiting family over the holidays and they had similar mats that they were using.  I ordered these because they looked the same but these were much thinner than what they had.  These still work great but they are a bit flimsy and a little hard to wash and dry.  They do look good on my counters and I have one under our toaster oven and another one under my espresso machine.  They seem to work well and are helping my counter not get stained.,1678159747480,0,true
3,Wish the handle was on top,"I like that these bins are stackable and they are useful for many things.  I use a couple of them under my bathroom sink to hold extras.  I also use a couple of them in the office for paper and things.  The one thing that I really wish these had was a handle towards the top of the pull out drawer.  Maybe it's because all of my other drawers similar to these have a handle on the top but also when you are leaning down to open one, it's easier if you can pull it at the top of the drawer than the bottom.  These have the indent on the bottom where you can grab it and pull the drawer out.  I do also wish they were a little shorter for some of my other shelves.  These are pretty good but I prefer other ones out there.",1678159279341,2,true
4,Very cute buy,Comes with a sticker to put it on the wall and the sticker isn’t strong enough and it fell and broke,1676661075761,0,true
3,"Pretty, but SLIPPERY","Easy to clean, difficult to hold, and very slippery.",1673554976774,0,true
4,Too small,It’s was a gift for my daughter. I excepted it to be a little larger than what it is.,1673115847608,1,true
3,Hard to push down for the chop,I bought product as seen similar on Tick Toc. It is very hard to get the pressure for the clopp. You have to hit it really hard but also feel like you are going to crack it. Not as easy to use.  I do like the multiple blades that it comes with.,1676069516528,0,true
2,Unsafe for my pan,Bought it to use on a #9 cast iron frying pan (made in Erie PA by Griswold).  The holder slipped on nicely but was loose at the neck and flipped around. I was afraid there could be an accident with a holder that can flip and a red hot pan. (The handle on cast iron pans may vary a little from one to the other. Perhaps this holder would not be loose on a Lodge pan? I don't know - you would have to test it.) This holder was unsafe for my pan.,1678579280132,0,true
4,Do their job but sizing off,"I got tired of burning my hands on my old polyester oven mitts so thought I'd give these a try.  They definitely do their job and will protect your hands from getting burned.  And they clean up well.  But I'm a woman with medium size hands and very long fingers and these are HUGE on me.  In fact, they fit my husband who has extra large hands perfectly.  Too bad he hates to cook.  That reviewer who said back in 2020 that she has small hands and they fit perfectly?  Either her size small is my size extra large or the sizing is extremely inconsistent from year to year.",1676064470954,0,true
4,Super cute but very soft and doesn’t hold shape too well,Super cute! Matches the playroom beautifully. One complaint is that it doesn’t hold it shape and is quite flimsy. However due to cuteness and softness I’ll keep it,1672720487400,0,true
1,Gold color pearls turn black,"This is the 4 th order I bought same seller and shipped by Amazon. Red, blue, white and this gold color  one.  I am surprised that the gold ones turned black. I’m disappointed because I didn’t want that flower vase look like that. I will not buy again and I don’t recommend the gold color ones. I did a blue one with blue color and they are intact. Also the white pearls. Included both flower base.",1675438852413,1,true
2,Lids don’t close,I gave 2 stars because the lids don’t close tightly. I didn’t use them. I wouldn’t recommend.,1674132520351,0,true
4,Bought just for the cat,"I've been looking for a tapestry/wall print to block an unused door for a while now. Once I set my eyes on this one, a fishing cat who looks a lot like mine, starry nights and japanese wave? Sold.<br />Quality: it's a very thin material, the image isn't very bright but it does what it needs to.",1677378782566,0,true
4,Works well but drains batteries,"Quick whipped cream, make coffee more fun in the morning.<br /><br />Used once for eggs but the egg germ gets stuck to the whisk so I don't recommend it for that.<br /><br />Changing the battery weekly/week and a half",1675958309115,1,true
2,Cute but…,Three of the coasters were cracked & broken when I received them. They had one bubble wrap around all four. They had to be returned.,1675914213132,0,true
4,Good hangers,Perfect for blouses and dresses and shirts. Not heavy enough for coats and jackets. Would recommend.,1672705356443,1,true
3,I found them very difficult to hang,"Got two for my artsy son's never-ending supply of drawings. The idea is great, but they don't work as great as I hoped. When you hang them horizontally they want to come off the wall when you open them. It was also quite difficult to get them to hang evenly.",1677532192775,0,true
4,"Small, cute dinosaur prints",Looking for something for my son's bedroom. These are cute. They are quite small. I used magnetic poster hangers to hang them. Worked well.,1677531142748,0,true
2,Charcoal is 25% filled.,"Disappointed with the quality of this product, the charcoal filter is less than half of the original product. Also lots of plastic waste to throw into the trash.",1676732874254,0,true
4,Eggs stick a bit,This is the only nonstick pan that scrambled eggs stick to.. at least half way through cooking eggs will stick to the bottom. The quality of the saucepan otherwise is very good.,1676732765336,0,true
3,After a year of use the lines are hard to read,"After a year of use the lines are hard to read, so here I am ordering another one.. (but not this one)",1674079279200,0,true
1,"Too bright, too fragile.","I live in an RV, it fell from that shelf and won't come back on. it lasted 3 days. I've had crystal Champaign flutes fall on harder surfaces from higher up and, survive! If you are determined to have one, dollar gen has them almost half price. Might I suggest you save time and just toss your money in the nearest trash can? 🗑️",1675279614589,0,true
2,Cheap,The heating pad did not heat up and the heating temperatures were not consistent and difficult to navigate.<br /><br />Returning...,1674498950899,1,true
2,"Grates fine, but...","Top will not close, and rubber bumper at bottom falls off constantly. Don't have a dishwasher, so can't blame it on that...",1672638904639,0,true
3,Cordless vacuum,"The vacuum is ok, the suction isn’t the greatest. It’s light weight so that’s good. Not really worth the money I spent.",1677556064788,0,false
3,Disappointing packaging :-(,"Was horrified when these small, delicate trees arrived complete shattered during transit, after Xmas, as the seller had put this set of three trees together in a sealed thin plastic baggie—w/NO protective wrapping around any of them!! THEN an Amazon packer continued the thoughtlessness and put this bag loose (w/NO stuffing!) in a larger box with my shipment of a 2 lb bag of chia seeds….UGH!!  Could see that these would have been cute additions to my 35+ mercury glass tree collection, but since made with very thin glass they might always have been problematic, over the years, unless handled very carefully during storage/transportation :-/",1676154135309,0,true
1,Cheap (paint) quality :-(,Disappointed…especially when the manufacturer hadn’t packaged this very thin glass tree well & it arrived shattered—took the refund instead of exchange as the quality was much poorer than the other mercury glass trees in my 35+ collection :-(,1676153164866,0,true
1,stopped working in 31  days,I loved this but it suddenly stopped working.  They will not replace or give me credit so their statement that they will satisfy their customers is not true,1678545230035,0,true
3,Noisy bearing on the fan,"[[VIDEOID:c68f809e790de3f6737c8ad8aa0d3b0d]] This is an okay small air purifier. I do think the images are a little misleading on the product page since there are some that clearly show it being bigger. That being said, the dimensions are there for those that take the time to read the product description.<br />The pros of the purifier are:<br />It’s quick and easy to set up, the filter cartridge is made well, and you can turn off almost all the lights at any fan speed. It works well in a home office. The aroma pad is a unique feature, and some will really like it. It makes me wonder why they added it since they have a carbon element in their filter designed to reduce odor.<br />The cons are:<br />The bearing noise from the fan is noticeable and depending on the speed the noise can become higher pitched and make it less enjoyable to use. This could be an issue with just mine, but it doesn’t point to the best QC. Another annoying thing is the capacitive touch sensors for the buttons. They are finicky and as you can see in the video, you might need to push them multiple times to get a response. I would prefer physical buttons since there are only three needed. The last thing is more of a nuisance if you're sensitive to light when trying to sleep. The white LED, the only one you can’t turn off, is still bright and I have to rotate it so it’s against something that blocks the light. This won’t be a problem for some, but it is something worth noting.<br />Overall, my feelings are mixed and with the bearing noise combined with the annoying buttons, I can only give this filter three stars since the overall experience isn’t great. You might have better luck with this than I did, but I would look elsewhere at the moment.",1674924898392,0,false
1,Parts broke after a week!,"This kettle contains about as little plastic as I could find and I really liked it for that reason - the two plastic pieces are the lever to turn it on (which another reviewer posted broke quickly!) and the cover of the temperature gage - which broke in less than one week of use (pictures attached, looks like plastic just broke at the hinges where this piece is close to the metal of the kettle, which does get hot)! Though the kettle still boils water, I am very unhappy about ANY product that breaks in less than a week of light use!!! I am also concerned that the temp gage is now wobbly and unprotected, and its only a matter of time before it breaks and possibly compromises the inside of kettle... Save your money for something better!!!",1674131703624,1,true
4,Does everything but toast.,I’ve heard so much about air fryers I just had to get one.  Since this also toasted I threw out my old toaster oven.  I can’t really say much about the quality of this air fryer since I’ve done so little with it. It’s somewhat intimidating and I’m still learnt how to use it. But I’m a huge Breville fan.  But as a toaster this gets one star.  IT’S HORRIBLE!  Instead of the usual 3 minute toast this literally takes 6 1/2 to 7 minutes to toast bread.  Since it takes so long the bread looses all of it’s moisture and is like chewing on dried croutons. It also toasts very unevenly.  Unfortunately I then had to buy a toaster.  Just didn’t have the room for another appliance.  I’m debating on whether to get rid of the air fryer.  I’ve since decided that I really don’t like fried food that much.  This was an expensive lesson.  In the end I guess I just wanted another toaster.,1672565350579,0,false
1,ABSOULUTY SUCKS,Worst timer i have had in my entire life experience never buy this or any other animal it worked once and now won't even twist I recomend  NOT buying this,1675907936616,0,true
4,Almost Pink Perfection,"The best part about this mug and cloud set is definitely the cloud, it is so adorable and really makes this mug into an event when you use it.<br /><br />Here are some lovely things I like about it;<br /><br />The mug is very steady once it has been placed atop the cloud and I think the cloud sorta extra insulates the bottom of the cup so my cup of hot chocolate stayed warm longer.<br /><br />The mug is not very big, in fact it is just the right size for a normal size cup of tea or hot chocolate, any larger and the drink will be tepid by the time I am done sipping it.<br /><br />The handle is for one finger, which makes it feel very secure, something I was a bit worried about but it is thicker than regular mugs so there doesn't seem to be an increased instance of droppage.<br /><br />Now for the one thing I do NOT like about this mug; the wording on the cup is odd and offputting, it feels like some swag you would get if you were heading to a matchmaking convention or some kind of business women informational seminar, it just rubs me the wrong way and the only saving grace is that it is super light and can barely be read.",1677878470975,0,false
3,So far I've managed some tiny donuts,"This little donut maker is super duper cute and it doesn't take up very much room which is great becase cupboard space is limited in my kitchen.<br /><br />The problems I have with this tiny cooker is that I think it doesn't get hot enough consistently enough.<br /><br />I tried the most basic recipe first, a very simple vanilla donut.  I had a tiny bowl of pink glaze and some rainbow sprinkles to add to the tiny cooked donuts but it simply took way to long to make them.  Every time I opened the lid all the heat escaped, so in all, it took around 18 minutes to make one tiny batch (that doesn't include the time spent making the donut batter, mixing glaze waiting for the donuts to cool and then cleaning the machine.<br /><br />The removable plates are a dream to wash, nothing sticks ad they are not very big.  I debated on weather or not to run them through the dishwasher and decided to err on the side of caution and so I handwashed and dried them.",1677871454062,0,false
4,Almost Perfect,"These frames are really darn cute.  Each one has the roughspun cotton string loop that you can use this to hang from tree branch or on a nail on the wall.  They are small enough that you could hang these along with stockings with photos of the stocking owners.<br /><br />The ideas I have for decorating with these little frames are endless.  But there is one little thing I do not like about these little frames are the Christmas pictures, they were all kinda ugly.  Opinions vary, but each one was slightly uglier than the last, a gallery of unclaimed misfit christmas art.  So I swapped them out for prettier images.<br /><br />But like I said before, these are great little frames and so well made.  Because they have a rough wood look, if you want to paint the frames you will need several coats of paint.<br /><br />Something else you should know, there is no matting or glass.  But they are so small, I don't think they need either of those things to look cute.",1677704172597,0,false
4,Everything is in its place,"These shelves are pretty useful, my son is using them gloves and belts and so far, no more digging through large drawers trying to find stuff.<br /><br />They take practically no time to set up, like they were as fast as setting up a napkin holder.<br /><br />They are gray so they sorta blend in in his closet, I don't know why he thinks thats a bonus, but he does.<br /><br />They are small and trylike and you can't have too many layers of items therefore no junk drawer'ness to deal with.",1677272426838,0,false
2,This is not a Sunrise Alarm,"This is an alarm with flashing lights.<br /><br />If you were hoping for a warm and glowing, sunrise wakeup, you will have to look elsewhere.<br /><br />Once you set the alarm on this clock it is very like other alarms, except that seconds before the loud alarm sounds, a red light comes on, then more red lights, then alarm noises and that is it.<br /><br />It is very disappointing.  I bought this for my son, he has a really hard time getting up in the morning and I was hopeful that this would help him, but no.",1676404922451,6,false
2,Bendy like a pool noodle!,"So disappointing, the longer of the two tongs has already bent and is now unusable, this was my first time using it.  The chicken breast that I was trying to flip was enormous, but still it just wasn't strong enough for what I consider to be a normal kitchen use.<br /><br />Maybe the smaller tong is more resilient, I am planning on making some steaks in a few days, I will try flipping a few with the other tongs.",1676325571569,0,false
3,Arrived dented and it seems a little flimsy to be honest,"So this item wasn't packed very well and one side of the grates is dented in, now I wouldn't normally hold it against a product, they aren't in controll of the packaging or how rough or uncaring the delivery is, but it seems a little bit gragile, the sides were easy to bend back into mostly th normal shape and that gives me some worries about how this grater will hold up to regular use.<br /><br />Will it bend inward if I grate some particularly touch parmesan?  Will a extra sharp cheddar be it's downfall?  Should I hold off on the nutmeg atop my eggnog latte?!<br /><br />Anyways, I am just going to use it as intended and hope for the best.<br /><br />As a bonus, I think it is pretty enough to have it on an open shelf.",1676325350201,0,false
3,Kind of blurry,"I don't think this looks as clear as it does online.  The pink is sorta uniform and the seperation of the petals is less pronounced, the overall effect is of a misty, pink cube.<br /><br />The canvas is nice quality and it is easy to hangup.  The artwork is lightweight and can be hanged with a single small nail.  I guess it could look good if you have a floral theme, otherwise it is hard to fathom what it is.",1675813138406,0,false
1,Drab and Dull,"This is possibly one of the ugliest rugs I've ever had, on a scale of horrid to burn it and spread the ashes far and wide, this rug is in a category of its own.<br /><br />Here are all the reasons I don't like this rug;<br /><br />1.  It has a thready, wispy, slightly matted appearance.  The rug arrived tightly rolled up, sealed in plastic and cardboard yet it has the look of a rug that has been well loved by several dogs, rodents and children who roller skate indoors.<br /><br />2.  The color fades from slight grayish blue to faded coffee stains and boot prints of possible dog poop origin.  This rug looks like a carpet removed from a home as a cautionary tale for people thinking wall to wall carpet in the bathroom could be a fun look.<br /><br />4.  Every bit of this rug is barren and spent.  The hints of blue that I was hoping for appear to be 'decoratively' covered with swamp water and sorrow.<br /><br />5.  The rug is a bit on the thin side and even with rug tacks, it still curls up on the edges.  Some of the 'faded' colors that mellow the blue triangle pattern seem to match the grout on my tile floor, which I just do not care for at all.",1674662503072,0,false
